                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     74,                 1.3724,                 1.3688,                 1.7154,                0.60561,                 0.6299,                0.58945,                0.28665,                 1.9651,                 1.4981,                 2.3965,              0.0085744,              0.0085744,              0.0085744
                     75,                 1.3686,                 1.3578,                 1.7076,                0.61797,                0.63699,                0.58956,                0.28485,                 1.9628,                  1.507,                 2.3978,              0.0085546,              0.0085546,              0.0085546
                     76,                 1.3595,                 1.3472,                    1.7,                0.60614,                0.63006,                0.58727,                0.28322,                 1.9711,                 1.4953,                 2.4062,              0.0085348,              0.0085348,              0.0085348
                     77,                 1.3665,                 1.3543,                 1.7091,                0.60255,                0.63108,                 0.5873,                 0.2824,                 1.9772,                  1.495,                 2.4148,               0.008515,               0.008515,               0.008515
                     78,                 1.3537,                 1.3417,                  1.696,                0.60146,                0.62815,                0.58845,                0.28179,                 1.9825,                 1.4897,                  2.421,              0.0084952,              0.0084952,              0.0084952
                     79,                 1.3561,                 1.3523,                 1.7013,                0.59524,                0.62677,                0.58967,                0.28178,                 1.9858,                  1.496,                 2.4277,              0.0084754,              0.0084754,              0.0084754
                     80,                 1.3509,                 1.3279,                 1.6933,                0.59211,                0.63218,                0.58419,                0.28294,                 1.9878,                 1.5051,                 2.4273,              0.0084556,              0.0084556,              0.0084556
                     81,                 1.3475,                 1.3198,                 1.6877,                0.59443,                0.63299,                0.58269,                0.28332,                 1.9853,                 1.5113,                 2.4281,              0.0084358,              0.0084358,              0.0084358
                     82,                 1.3419,                 1.3241,                 1.6796,                0.58758,                 0.6312,                0.58089,                0.28345,                 1.9886,                 1.5075,                 2.4339,               0.008416,               0.008416,               0.008416
                     83,                 1.3353,                 1.3082,                 1.6719,                0.58443,                0.63785,                0.58275,                0.28275,                 1.9894,                 1.5006,                 2.4344,              0.0083962,              0.0083962,              0.0083962
                     84,                 1.3305,                 1.3071,                 1.6703,                0.58985,                0.63762,                0.58305,                0.28345,                 1.9948,                 1.4971,                 2.4418,              0.0083764,              0.0083764,              0.0083764
                     85,                 1.3315,                 1.3085,                 1.6722,                0.59425,                0.63361,                0.58171,                0.28231,                  1.995,                 1.5002,                 2.4423,              0.0083566,              0.0083566,              0.0083566
                     86,                 1.3365,                 1.3046,                 1.6768,                0.59302,                 0.6412,                0.58127,                0.28343,                 1.9975,                 1.4983,                 2.4455,              0.0083368,              0.0083368,              0.0083368
                     87,                 1.3261,                 1.2957,                 1.6654,                0.59599,                0.63819,                0.57889,                 0.2823,                 2.0027,                 1.5005,                 2.4525,               0.008317,               0.008317,               0.008317
                     88,                 1.3142,                 1.2878,                 1.6566,                 0.6029,                0.63202,                0.57837,                0.27924,                 2.0025,                 1.5019,                 2.4551,              0.0082972,              0.0082972,              0.0082972
                     89,                 1.3082,                 1.2803,                 1.6531,                0.59825,                0.62646,                0.57479,                0.27871,                 2.0083,                  1.502,                 2.4641,              0.0082774,              0.0082774,              0.0082774
                     90,                 1.3122,                 1.2813,                 1.6538,                 0.5943,                0.63127,                0.57682,                  0.279,                  2.012,                 1.4954,                 2.4689,              0.0082576,              0.0082576,              0.0082576
                     91,                 1.3096,                 1.2736,                 1.6501,                0.58881,                0.62192,                0.57308,                0.27867,                 2.0141,                 1.5007,                 2.4705,              0.0082378,              0.0082378,              0.0082378
