                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                 1.4835,                 1.5736,                 1.8439,                0.63812,                0.62893,                0.61175,                0.28909,                 1.8869,                  1.536,                 2.3233,              0.0087724,              0.0087724,              0.0087724
                     64,                  1.483,                 1.5591,                 1.8341,                0.64286,                0.63391,                0.61584,                0.28916,                 1.8881,                 1.5372,                 2.3207,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.4688,                 1.5479,                 1.8243,                0.64599,                0.62056,                0.60593,                0.28844,                 1.8903,                  1.525,                 2.3246,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.4774,                  1.539,                 1.8288,                0.64358,                0.62468,                0.61144,                0.29019,                 1.8906,                 1.5222,                 2.3225,               0.008713,               0.008713,               0.008713
                     67,                 1.4713,                 1.5399,                 1.8199,                0.63071,                0.63665,                0.61551,                0.29078,                 1.8913,                 1.5219,                 2.3195,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.4646,                 1.5336,                 1.8154,                0.62411,                0.63271,                0.61367,                0.28918,                 1.8955,                 1.5189,                 2.3204,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.4634,                 1.5337,                  1.813,                0.61967,                 0.6325,                0.61517,                0.28991,                 1.8943,                 1.5127,                 2.3182,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.4608,                 1.5257,                 1.8153,                0.63922,                0.62951,                0.61474,                0.29057,                 1.8913,                 1.5112,                  2.317,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.4529,                 1.5027,                 1.8028,                0.63562,                0.61931,                0.61805,                0.28899,                 1.8883,                 1.5157,                 2.3136,               0.008614,               0.008614,               0.008614
                     72,                 1.4547,                 1.5148,                 1.8098,                0.63083,                0.61956,                 0.6166,                0.29066,                 1.8881,                 1.5096,                 2.3151,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.4512,                 1.5108,                 1.8017,                0.61577,                0.63025,                 0.6125,                0.29064,                 1.8923,                 1.5146,                 2.3177,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.4568,                  1.507,                 1.8083,                0.62148,                 0.6238,                0.60432,                0.28794,                 1.8959,                 1.5193,                 2.3243,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.4473,                 1.4955,                 1.7935,                 0.6121,                0.61865,                0.59772,                0.28805,                 1.8989,                  1.521,                 2.3285,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.4612,                 1.5072,                 1.8091,                0.60832,                0.62002,                0.60112,                0.28615,                 1.8965,                 1.5287,                   2.33,               0.008515,               0.008515,               0.008515
                     77,                 1.4508,                 1.4904,                 1.7993,                0.60125,                0.62914,                0.60303,                 0.2877,                 1.9024,                 1.5272,                 2.3342,              0.0084952,              0.0084952,              0.0084952
                     78,                  1.448,                 1.4922,                 1.7989,                0.59743,                0.64165,                0.60001,                 0.2873,                 1.9038,                 1.5224,                 2.3402,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.4466,                  1.504,                 1.8003,                0.60292,                 0.6382,                0.60148,                0.28789,                  1.899,                 1.5207,                 2.3362,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.4344,                 1.4915,                 1.7869,                0.60716,                0.64406,                0.60123,                0.28722,                 1.8987,                 1.5216,                 2.3348,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.4313,                 1.4694,                 1.7821,                0.61317,                0.63539,                0.60562,                0.28791,                 1.9025,                 1.5167,                 2.3377,               0.008416,               0.008416,               0.008416
                     82,                 1.4359,                 1.4833,                 1.7844,                 0.6116,                0.63488,                0.60171,                0.28658,                 1.9047,                 1.5129,                 2.3375,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.4308,                 1.4737,                 1.7786,                0.60709,                0.63854,                0.59966,                0.28683,                 1.9055,                 1.5124,                 2.3364,              0.0083764,              0.0083764,              0.0083764
                     84,                  1.422,                  1.442,                 1.7679,                0.60972,                0.62699,                0.59894,                0.28637,                 1.9081,                 1.5096,                 2.3388,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.4211,                 1.4612,                 1.7751,                0.60724,                0.63202,                 0.6015,                0.28714,                 1.9074,                  1.508,                 2.3396,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.4154,                 1.4619,                  1.771,                 0.6027,                0.63077,                0.59748,                 0.2868,                 1.9045,                 1.5133,                 2.3369,               0.008317,               0.008317,               0.008317
                     87,                 1.4249,                 1.4643,                 1.7738,                0.59629,                0.63719,                0.59961,                0.28707,                 1.9065,                 1.5094,                 2.3387,              0.0082972,              0.0082972,              0.0082972
                     88,                  1.419,                 1.4534,                 1.7704,                 0.6053,                0.64158,                0.60094,                0.28758,                 1.9077,                 1.5082,                 2.3402,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.4164,                 1.4445,                 1.7691,                0.60337,                0.64164,                0.59735,                0.28769,                  1.909,                 1.5077,                 2.3432,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.4144,                 1.4454,                 1.7653,                0.60202,                0.64277,                0.59976,                0.28779,                 1.9092,                 1.5081,                 2.3453,              0.0082378,              0.0082378,              0.0082378
                     91,                  1.412,                 1.4383,                  1.765,                0.60229,                0.64078,                0.60072,                0.28856,                 1.9109,                 1.5064,                 2.3477,               0.008218,               0.008218,               0.008218
                     92,                 1.4008,                 1.4325,                 1.7579,                 0.6001,                0.64394,                0.60066,                0.28912,                 1.9129,                 1.5055,                 2.3509,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.4138,                  1.421,                 1.7543,                0.59632,                 0.6395,                 0.5991,                0.28931,                 1.9159,                 1.5028,                 2.3548,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.3973,                 1.4121,                 1.7484,                0.59454,                0.64312,                0.59905,                0.28994,                 1.9199,                  1.503,                 2.3595,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.3937,                  1.409,                 1.7502,                0.59808,                0.64189,                0.59945,                0.28944,                 1.9218,                 1.5046,                 2.3617,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.3991,                 1.4111,                 1.7555,                0.59319,                0.63974,                0.59755,                0.28843,                 1.9247,                 1.5021,                 2.3648,               0.008119,               0.008119,               0.008119
                     97,                  1.396,                 1.4113,                 1.7487,                0.59677,                0.63856,                0.59914,                0.28791,                  1.925,                 1.5036,                 2.3657,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.3988,                 1.4104,                 1.7522,                0.59186,                0.63942,                0.59894,                0.28799,                 1.9248,                 1.5033,                 2.3657,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.3971,                 1.4065,                 1.7488,                 0.5857,                0.64389,                0.59937,                0.28767,                 1.9264,                  1.501,                 2.3678,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.3891,                 1.4045,                 1.7448,                 0.5886,                0.64406,                0.59881,                0.28632,                 1.9271,                 1.4992,                 2.3694,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.3947,                 1.4124,                 1.7443,                0.58872,                0.64239,                 0.5991,                 0.2865,                 1.9248,                    1.5,                 2.3689,                0.00802,                0.00802,                0.00802
                    102,                 1.3868,                 1.4008,                 1.7403,                0.58885,                0.64239,                0.59828,                0.28652,                 1.9236,                 1.5016,                 2.3697,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.3866,                 1.3922,                 1.7339,                0.58799,                0.64336,                  0.597,                0.28558,                 1.9256,                 1.5007,                 2.3734,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.3879,                 1.3971,                 1.7386,                0.58617,                0.63936,                0.59752,                0.28565,                 1.9255,                 1.4985,                 2.3739,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.3804,                 1.3886,                 1.7398,                  0.585,                0.64019,                0.59741,                0.28655,                 1.9251,                 1.4974,                 2.3729,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.3728,                 1.3867,                 1.7288,                0.58151,                0.63732,                0.59856,                0.28563,                 1.9263,                 1.4957,                 2.3765,               0.007921,               0.007921,               0.007921
                    107,                 1.3851,                 1.3824,                  1.727,                0.58574,                0.63711,                0.59836,                0.28569,                 1.9271,                 1.4976,                 2.3773,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.3793,                 1.3738,                 1.7276,                0.58259,                0.63628,                0.59738,                 0.2849,                 1.9276,                 1.4981,                 2.3787,              0.0078814,              0.0078814,              0.0078814
                    109,                  1.372,                 1.3777,                 1.7259,                0.58259,                 0.6411,                0.59818,                0.28515,                 1.9288,                 1.4974,                 2.3807,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.3662,                  1.366,                 1.7147,                 0.5824,                0.63759,                0.59815,                0.28471,                 1.9303,                 1.4979,                 2.3824,              0.0078418,              0.0078418,              0.0078418
                    111,                   1.37,                 1.3755,                 1.7136,                 0.5808,                 0.6359,                0.59844,                0.28478,                 1.9321,                 1.4975,                 2.3839,               0.007822,               0.007822,               0.007822
                    112,                 1.3572,                 1.3577,                 1.7017,                0.58232,                0.62833,                 0.5966,                0.28486,                 1.9327,                  1.498,                 2.3844,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.3721,                  1.372,                 1.7197,                0.58137,                0.62682,                0.59382,                 0.2845,                 1.9342,                 1.4985,                 2.3858,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.3583,                 1.3613,                 1.7081,                0.58207,                0.62632,                0.59328,                0.28514,                 1.9345,                 1.4987,                 2.3857,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.3613,                 1.3485,                 1.7072,                0.58049,                0.62999,                0.59389,                0.28512,                 1.9353,                 1.4975,                 2.3868,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.3615,                 1.3474,                 1.7042,                0.58381,                0.63398,                0.59332,                0.28504,                 1.9362,                 1.4972,                 2.3874,               0.007723,               0.007723,               0.007723
                    117,                 1.3523,                 1.3495,                 1.7022,                0.58062,                0.63448,                0.59171,                0.28465,                 1.9365,                 1.4969,                  2.388,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.3488,                 1.3434,                 1.6993,                0.57977,                0.63478,                0.59181,                0.28494,                 1.9372,                 1.4966,                 2.3895,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.3499,                 1.3416,                  1.705,                0.58234,                0.63665,                0.59517,                0.28533,                 1.9371,                  1.497,                 2.3897,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.3583,                 1.3516,                 1.7059,                0.58261,                0.63616,                0.59479,                0.28498,                 1.9371,                 1.4972,                 2.3895,              0.0076438,              0.0076438,              0.0076438
                    121,                  1.351,                 1.3263,                 1.6938,                0.58194,                0.63541,                0.59377,                0.28542,                 1.9373,                 1.4979,                 2.3898,               0.007624,               0.007624,               0.007624
                    122,                 1.3457,                 1.3274,                 1.6887,                0.58496,                0.63472,                0.59432,                0.28516,                 1.9379,                  1.498,                 2.3907,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.3525,                  1.332,                 1.6898,                0.58504,                 0.6309,                0.59222,                0.28477,                 1.9382,                 1.4987,                  2.391,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.3442,                 1.3252,                 1.6901,                0.58139,                 0.6292,                0.59098,                0.28448,                 1.9394,                 1.4989,                 2.3925,              0.0075646,              0.0075646,              0.0075646
                    125,                  1.354,                 1.3435,                 1.6989,                0.58142,                0.63027,                0.59091,                0.28454,                 1.9402,                 1.4993,                  2.394,              0.0075448,              0.0075448,              0.0075448
                    126,                  1.343,                 1.3316,                 1.6904,                0.58159,                0.63182,                0.59104,                0.28431,                 1.9409,                 1.4998,                 2.3947,               0.007525,               0.007525,               0.007525
                    127,                 1.3491,                 1.3354,                 1.6938,                0.58133,                0.63238,                0.59089,                0.28447,                 1.9415,                 1.4995,                 2.3957,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.3328,                 1.3293,                 1.6813,                 0.5797,                0.63636,                0.59098,                0.28466,                  1.943,                 1.4986,                 2.3974,              0.0074854,              0.0074854,              0.0074854
                    129,                  1.337,                 1.3224,                 1.6856,                0.57689,                0.63576,                0.58999,                0.28462,                 1.9435,                  1.498,                 2.3984,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.3293,                 1.3269,                 1.6885,                0.57626,                0.63576,                0.59049,                0.28386,                 1.9437,                 1.4978,                 2.3989,              0.0074458,              0.0074458,              0.0074458
                    131,                  1.335,                 1.3146,                 1.6884,                0.57669,                0.63731,                0.59008,                0.28395,                 1.9448,                 1.4969,                 2.3995,               0.007426,               0.007426,               0.007426
                    132,                 1.3355,                 1.3249,                 1.6821,                0.57527,                0.63789,                0.58981,                0.28338,                  1.944,                 1.4967,                 2.3991,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.3289,                 1.3081,                 1.6756,                0.57535,                0.63923,                0.59033,                 0.2831,                 1.9445,                 1.4956,                 2.3999,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.3213,                 1.3016,                 1.6733,                0.57369,                0.63914,                0.58987,                0.28314,                 1.9447,                 1.4949,                 2.4006,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.3269,                 1.3112,                 1.6761,                0.57183,                0.63788,                0.58948,                0.28307,                 1.9461,                 1.4937,                 2.4017,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.3222,                 1.3067,                 1.6693,                0.57225,                0.63713,                0.58952,                0.28324,                 1.9458,                 1.4922,                 2.4011,               0.007327,               0.007327,               0.007327
                    137,                 1.3169,                 1.2882,                 1.6685,                0.56959,                0.63561,                0.58852,                0.28309,                  1.947,                 1.4942,                 2.4014,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.3149,                 1.2807,                 1.6638,                0.56966,                0.63664,                0.58888,                0.28298,                 1.9474,                 1.4943,                 2.4023,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.3178,                 1.2998,                 1.6649,                0.57255,                0.62946,                0.58852,                0.28274,                 1.9492,                 1.4945,                 2.4045,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.3119,                 1.2901,                 1.6646,                 0.5758,                0.62923,                0.58857,                0.28277,                 1.9504,                 1.4955,                 2.4066,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.3173,                 1.2957,                 1.6617,                0.57634,                0.62935,                0.58843,                0.28285,                 1.9504,                 1.4957,                 2.4069,               0.007228,               0.007228,               0.007228
                    142,                 1.3094,                 1.2883,                 1.6585,                0.57634,                0.62794,                0.58756,                0.28246,                 1.9508,                 1.4954,                 2.4072,              0.0072082,              0.0072082,              0.0072082
                    143,                  1.315,                 1.3018,                  1.663,                0.57784,                 0.6254,                 0.5873,                0.28298,                 1.9506,                 1.4948,                 2.4063,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.3115,                 1.2815,                 1.6628,                0.57605,                0.62729,                0.58716,                0.28249,                 1.9525,                 1.4952,                 2.4089,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.3057,                 1.2816,                 1.6568,                0.57536,                0.62843,                0.58669,                 0.2827,                 1.9528,                 1.4953,                 2.4096,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.3045,                 1.2783,                 1.6608,                0.57271,                0.62832,                 0.5844,                0.28229,                 1.9538,                 1.4961,                  2.411,               0.007129,               0.007129,               0.007129
                    147,                 1.3133,                 1.2891,                 1.6608,                 0.5712,                0.62704,                0.58228,                0.28247,                 1.9539,                 1.4965,                 2.4109,              0.0071092,              0.0071092,              0.0071092
