                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                 1.3792,                 1.3548,                 1.7441,                0.60116,                 0.6328,                0.59227,                 0.2839,                 1.9656,                 1.5071,                 2.4402,              0.0084556,              0.0084556,              0.0084556
                     81,                 1.3723,                 1.3516,                  1.735,                0.62156,                0.61493,                0.59334,                0.28318,                 1.9669,                 1.5064,                 2.4437,              0.0084358,              0.0084358,              0.0084358
                     82,                  1.366,                  1.346,                 1.7289,                0.59949,                0.63295,                0.59142,                0.28264,                 1.9671,                 1.5079,                 2.4461,               0.008416,               0.008416,               0.008416
                     83,                 1.3713,                 1.3382,                 1.7255,                0.60079,                0.62938,                0.59115,                0.28238,                 1.9674,                 1.4967,                 2.4413,              0.0083962,              0.0083962,              0.0083962
                     84,                 1.3595,                 1.3275,                 1.7225,                0.59326,                0.63372,                0.59081,                 0.2836,                 1.9712,                 1.5053,                 2.4475,              0.0083764,              0.0083764,              0.0083764
                     85,                 1.3636,                 1.3347,                 1.7243,                0.58424,                0.63563,                0.58678,                0.28355,                 1.9738,                 1.5036,                 2.4516,              0.0083566,              0.0083566,              0.0083566
                     86,                  1.367,                 1.3403,                 1.7291,                0.58241,                0.63722,                0.58294,                0.28198,                 1.9793,                 1.4988,                 2.4585,              0.0083368,              0.0083368,              0.0083368
                     87,                 1.3577,                 1.3293,                 1.7186,                0.58198,                0.63568,                0.58252,                0.28131,                 1.9814,                 1.5014,                 2.4641,               0.008317,               0.008317,               0.008317
                     88,                 1.3482,                 1.3224,                 1.7118,                0.58269,                0.63305,                0.58142,                0.28139,                 1.9827,                 1.4975,                 2.4663,              0.0082972,              0.0082972,              0.0082972
                     89,                 1.3467,                 1.3188,                 1.7117,                0.57573,                0.63883,                 0.5831,                0.28293,                  1.984,                 1.4991,                 2.4676,              0.0082774,              0.0082774,              0.0082774
                     90,                 1.3546,                 1.3175,                 1.7168,                0.58429,                0.62915,                0.58283,                0.28279,                 1.9832,                 1.5016,                 2.4683,              0.0082576,              0.0082576,              0.0082576
                     91,                 1.3459,                 1.3058,                 1.7124,                0.58017,                0.63131,                0.58279,                  0.283,                 1.9817,                  1.501,                 2.4694,              0.0082378,              0.0082378,              0.0082378
                     92,                 1.3428,                 1.3052,                 1.7055,                0.57408,                0.63903,                0.58326,                0.28353,                 1.9836,                 1.4986,                  2.473,               0.008218,               0.008218,               0.008218
                     93,                  1.341,                 1.3063,                 1.7102,                0.57427,                0.63676,                0.58164,                0.28306,                 1.9827,                 1.5023,                 2.4745,              0.0081982,              0.0081982,              0.0081982
                     94,                 1.3405,                 1.2944,                 1.7024,                0.57341,                0.63583,                0.58135,                0.28358,                 1.9873,                 1.5017,                 2.4808,              0.0081784,              0.0081784,              0.0081784
