                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     87,                 1.4034,                 1.4332,                 1.7557,                0.59709,                0.63681,                 0.6001,                0.29033,                 1.9106,                 1.4868,                  2.339,               0.008317,               0.008317,               0.008317
                     88,                 1.4069,                 1.4233,                 1.7517,                0.60257,                0.63621,                0.60189,                0.29043,                 1.9158,                 1.4898,                 2.3426,              0.0082972,              0.0082972,              0.0082972
                     89,                 1.3991,                  1.416,                 1.7472,                0.60165,                 0.6386,                0.60183,                0.29132,                 1.9163,                 1.4909,                 2.3434,              0.0082774,              0.0082774,              0.0082774
                     90,                 1.4002,                 1.4091,                 1.7461,                0.59833,                0.63345,                0.59811,                 0.2901,                   1.92,                 1.4914,                 2.3478,              0.0082576,              0.0082576,              0.0082576
                     91,                 1.3952,                 1.4134,                 1.7379,                0.60797,                0.62851,                0.60002,                0.29007,                 1.9226,                 1.4892,                 2.3506,              0.0082378,              0.0082378,              0.0082378
                     92,                 1.3919,                 1.4059,                  1.739,                0.60882,                0.62289,                0.59738,                0.28905,                 1.9214,                 1.4903,                 2.3496,               0.008218,               0.008218,               0.008218
                     93,                 1.3969,                 1.4089,                 1.7394,                0.60543,                0.62648,                0.59779,                0.28843,                 1.9204,                 1.4882,                 2.3496,              0.0081982,              0.0081982,              0.0081982
                     94,                 1.3871,                 1.4027,                 1.7317,                0.59246,                0.62979,                0.59671,                0.28823,                 1.9221,                 1.4853,                 2.3508,              0.0081784,              0.0081784,              0.0081784
                     95,                 1.3885,                 1.3992,                 1.7356,                0.58272,                0.63003,                0.59688,                0.28926,                 1.9238,                 1.4853,                 2.3535,              0.0081586,              0.0081586,              0.0081586
                     96,                 1.3961,                 1.3991,                 1.7368,                0.58911,                0.62913,                0.59663,                0.28931,                 1.9258,                 1.4838,                 2.3542,              0.0081388,              0.0081388,              0.0081388
                     97,                 1.3909,                 1.3945,                 1.7307,                0.58126,                0.63273,                 0.5948,                  0.289,                 1.9273,                 1.4812,                 2.3557,               0.008119,               0.008119,               0.008119
                     98,                 1.3776,                 1.3904,                  1.725,                0.59153,                0.62915,                0.59296,                0.28881,                 1.9289,                 1.4851,                 2.3586,              0.0080992,              0.0080992,              0.0080992
                     99,                 1.3772,                 1.3943,                 1.7227,                0.59536,                0.62863,                0.59554,                0.28932,                 1.9297,                 1.4857,                 2.3597,              0.0080794,              0.0080794,              0.0080794
                    100,                 1.3833,                 1.3822,                 1.7282,                 0.5961,                 0.6245,                0.59482,                0.28986,                 1.9304,                 1.4829,                 2.3612,              0.0080596,              0.0080596,              0.0080596
                    101,                 1.3767,                 1.3833,                  1.717,                0.59307,                0.62862,                0.59503,                0.28947,                 1.9336,                 1.4815,                 2.3636,              0.0080398,              0.0080398,              0.0080398
                    102,                   1.38,                   1.37,                 1.7201,                0.59492,                0.62112,                0.59196,                0.28912,                 1.9353,                 1.4838,                 2.3653,                0.00802,                0.00802,                0.00802
                    103,                 1.3663,                 1.3756,                 1.7124,                0.59542,                0.62326,                0.59256,                0.28949,                 1.9373,                 1.4829,                  2.368,              0.0080002,              0.0080002,              0.0080002
                    104,                  1.369,                  1.374,                 1.7191,                0.59614,                0.62966,                0.59252,                0.28958,                 1.9382,                 1.4822,                 2.3699,              0.0079804,              0.0079804,              0.0079804
                    105,                 1.3731,                 1.3741,                 1.7196,                0.59448,                0.62923,                0.59446,                 0.2901,                   1.94,                 1.4828,                 2.3734,              0.0079606,              0.0079606,              0.0079606
