                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 1.5131,                 1.6027,                 1.8326,                0.59832,                0.62512,                0.60364,                0.28326,                 1.8988,                 1.5958,                 2.3061,                0.00901,                0.00901,                0.00901
                     52,                 1.5027,                 1.5859,                 1.8264,                0.59555,                0.63623,                0.61149,                0.28684,                 1.9073,                 1.5912,                 2.3159,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.5048,                 1.5927,                 1.8267,                0.61869,                0.62096,                0.61378,                0.28699,                 1.9036,                 1.5917,                 2.3228,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.5034,                  1.586,                 1.8243,                0.62571,                 0.6147,                0.61149,                0.28435,                 1.9186,                 1.5877,                 2.3156,              0.0089506,              0.0089506,              0.0089506
                     55,                 1.4885,                 1.5641,                 1.8136,                0.60892,                0.60921,                0.60807,                0.28606,                 1.9179,                 1.5959,                 2.3268,              0.0089308,              0.0089308,              0.0089308
                     56,                 1.4752,                 1.5659,                 1.8004,                0.62103,                0.61701,                 0.6206,                 0.2883,                 1.9211,                 1.5871,                  2.323,               0.008911,               0.008911,               0.008911
                     57,                 1.4872,                 1.5619,                 1.8117,                0.60017,                0.63046,                0.60822,                0.28723,                 1.9256,                 1.5616,                 2.3228,              0.0088912,              0.0088912,              0.0088912
                     58,                  1.489,                 1.5419,                 1.8007,                0.61239,                0.62556,                0.61124,                0.29056,                 1.9278,                 1.5628,                 2.3154,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.4805,                 1.5415,                 1.7977,                0.62218,                0.61204,                0.61237,                0.28951,                 1.9195,                 1.5742,                 2.3157,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.4823,                  1.539,                 1.8028,                0.61438,                0.62853,                0.60943,                0.29043,                 1.9203,                 1.5615,                 2.3217,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.4769,                 1.5227,                 1.7974,                0.60193,                0.63529,                0.60929,                0.28935,                 1.9177,                 1.5697,                 2.3224,               0.008812,               0.008812,               0.008812
