                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     94,                 1.4284,                 1.4361,                 1.7453,                0.60137,                0.64065,                0.60669,                0.29483,                 1.9022,                 1.4765,                 2.2919,              0.0081784,              0.0081784,              0.0081784
                     95,                 1.4211,                 1.4241,                  1.736,                0.60245,                 0.6382,                0.60768,                0.29499,                 1.9042,                 1.4753,                 2.2944,              0.0081586,              0.0081586,              0.0081586
                     96,                 1.4103,                 1.4254,                 1.7298,                0.60618,                0.63567,                 0.6088,                0.29519,                 1.9052,                 1.4727,                 2.2951,              0.0081388,              0.0081388,              0.0081388
                     97,                 1.4166,                 1.4132,                 1.7361,                 0.6048,                0.63487,                0.60683,                0.29478,                 1.9061,                 1.4709,                 2.2957,               0.008119,               0.008119,               0.008119
                     98,                  1.404,                  1.405,                 1.7248,                0.60327,                0.63497,                0.60663,                0.29431,                 1.9061,                 1.4701,                 2.2961,              0.0080992,              0.0080992,              0.0080992
                     99,                 1.4138,                 1.4245,                 1.7375,                0.60389,                 0.6342,                0.60472,                0.29437,                 1.9077,                 1.4694,                 2.2971,              0.0080794,              0.0080794,              0.0080794
                    100,                 1.4031,                 1.4026,                 1.7227,                0.60766,                0.63326,                0.60492,                0.29451,                 1.9085,                 1.4684,                 2.2973,              0.0080596,              0.0080596,              0.0080596
                    101,                 1.4087,                 1.4077,                 1.7274,                0.60042,                0.63177,                0.60219,                0.29448,                 1.9093,                 1.4682,                 2.2976,              0.0080398,              0.0080398,              0.0080398
                    102,                 1.3941,                 1.4094,                 1.7212,                0.60192,                0.63179,                0.60334,                0.29394,                 1.9109,                 1.4673,                 2.3002,                0.00802,                0.00802,                0.00802
                    103,                 1.4014,                 1.3932,                 1.7193,                0.60211,                0.63323,                0.60349,                0.29429,                 1.9112,                 1.4678,                 2.3003,              0.0080002,              0.0080002,              0.0080002
                    104,                 1.4003,                 1.3945,                 1.7218,                0.60143,                0.63598,                0.60178,                0.29452,                 1.9123,                 1.4665,                 2.3011,              0.0079804,              0.0079804,              0.0079804
                    105,                 1.4038,                 1.3908,                 1.7216,                0.59995,                0.63509,                0.60112,                0.29456,                 1.9134,                 1.4655,                  2.302,              0.0079606,              0.0079606,              0.0079606
                    106,                 1.4068,                 1.4026,                 1.7159,                0.59878,                0.63714,                0.60183,                0.29448,                 1.9154,                 1.4647,                 2.3033,              0.0079408,              0.0079408,              0.0079408
                    107,                 1.3932,                 1.3887,                 1.7045,                0.59828,                0.63499,                0.60137,                 0.2944,                 1.9154,                 1.4642,                 2.3023,               0.007921,               0.007921,               0.007921
                    108,                 1.4016,                 1.4031,                 1.7208,                0.60271,                0.63386,                0.60073,                0.29412,                 1.9161,                 1.4642,                 2.3024,              0.0079012,              0.0079012,              0.0079012
                    109,                 1.3846,                 1.3827,                 1.7134,                0.60367,                0.63304,                0.60025,                0.29368,                 1.9167,                 1.4636,                 2.3037,              0.0078814,              0.0078814,              0.0078814
                    110,                 1.3855,                 1.3863,                 1.7082,                0.60203,                0.63176,                0.60018,                0.29381,                 1.9167,                 1.4646,                 2.3039,              0.0078616,              0.0078616,              0.0078616
                    111,                 1.3923,                 1.3877,                 1.7143,                0.60189,                0.63234,                0.60011,                  0.294,                 1.9163,                 1.4662,                 2.3039,              0.0078418,              0.0078418,              0.0078418
                    112,                 1.3819,                 1.3754,                 1.7037,                0.59953,                0.63208,                0.60057,                0.29357,                 1.9163,                 1.4658,                 2.3043,               0.007822,               0.007822,               0.007822
                    113,                 1.3877,                 1.3738,                 1.7044,                0.59608,                0.63692,                0.59943,                 0.2933,                 1.9167,                 1.4657,                 2.3053,              0.0078022,              0.0078022,              0.0078022
                    114,                 1.3907,                 1.3703,                 1.7043,                0.59572,                0.63675,                0.59995,                0.29327,                 1.9178,                  1.463,                 2.3058,              0.0077824,              0.0077824,              0.0077824
                    115,                 1.3798,                 1.3694,                    1.7,                0.59612,                0.63613,                0.59885,                0.29315,                 1.9181,                 1.4639,                 2.3061,              0.0077626,              0.0077626,              0.0077626
                    116,                 1.3804,                 1.3683,                 1.6934,                0.59807,                0.63703,                0.59872,                 0.2925,                 1.9182,                 1.4627,                 2.3054,              0.0077428,              0.0077428,              0.0077428
