                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                 1.3701,                 1.3193,                 1.6055,                0.60855,                0.63514,                0.60181,                0.28764,                 1.9365,                 1.4648,                 2.2512,              0.0085546,              0.0085546,              0.0085546
                     76,                 1.3691,                 1.3042,                  1.602,                0.60539,                 0.6383,                0.59849,                0.28651,                 1.9376,                 1.4665,                 2.2487,              0.0085348,              0.0085348,              0.0085348
                     77,                 1.3633,                  1.311,                 1.6022,                0.59921,                0.63334,                0.59874,                0.28645,                 1.9413,                  1.464,                 2.2557,               0.008515,               0.008515,               0.008515
                     78,                 1.3598,                 1.3011,                 1.5997,                0.59223,                0.63478,                 0.5973,                0.28826,                 1.9442,                 1.4676,                 2.2592,              0.0084952,              0.0084952,              0.0084952
                     79,                  1.354,                 1.3061,                 1.5885,                0.60396,                0.62029,                0.58985,                0.28639,                 1.9433,                 1.4647,                  2.256,              0.0084754,              0.0084754,              0.0084754
                     80,                 1.3513,                 1.3065,                 1.5845,                0.59037,                0.62313,                0.59078,                0.28559,                 1.9452,                 1.4635,                  2.255,              0.0084556,              0.0084556,              0.0084556
                     81,                 1.3513,                 1.2873,                 1.5822,                0.58718,                0.63253,                 0.5925,                0.28587,                 1.9478,                 1.4599,                 2.2566,              0.0084358,              0.0084358,              0.0084358
                     82,                 1.3474,                 1.2932,                 1.5842,                0.59424,                0.62694,                 0.5917,                0.28611,                 1.9495,                 1.4598,                 2.2601,               0.008416,               0.008416,               0.008416
                     83,                 1.3518,                 1.2951,                   1.59,                0.59397,                0.62507,                0.59165,                0.28614,                 1.9488,                 1.4571,                 2.2615,              0.0083962,              0.0083962,              0.0083962
                     84,                 1.3408,                  1.282,                 1.5803,                0.59561,                0.62053,                0.59263,                0.28714,                 1.9507,                 1.4582,                 2.2639,              0.0083764,              0.0083764,              0.0083764
                     85,                 1.3485,                 1.2946,                 1.5858,                0.59204,                0.62379,                0.59333,                0.28754,                 1.9518,                 1.4646,                 2.2652,              0.0083566,              0.0083566,              0.0083566
                     86,                 1.3386,                 1.2812,                 1.5841,                0.60152,                0.62054,                0.59207,                0.28688,                 1.9547,                 1.4694,                 2.2698,              0.0083368,              0.0083368,              0.0083368
