                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                 1.5233,                 1.6871,                 1.9033,                0.62887,                 0.6336,                0.62034,                0.29785,                 1.8007,                 1.5299,                   2.27,               0.008218,               0.008218,               0.008218
                     92,                   1.52,                 1.6805,                  1.908,                0.62257,                0.63296,                0.62045,                0.29865,                 1.8015,                 1.5302,                 2.2695,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.5174,                 1.6743,                 1.9013,                0.63577,                0.62887,                0.62182,                0.29783,                  1.802,                 1.5304,                  2.271,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.5147,                 1.6725,                 1.8946,                0.63312,                0.62934,                0.62133,                0.29905,                 1.8018,                   1.53,                 2.2712,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.5141,                 1.6693,                 1.8953,                0.64093,                0.62916,                0.62299,                 0.2985,                 1.8027,                 1.5302,                 2.2713,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.5195,                  1.679,                    1.9,                0.63707,                0.62947,                0.62386,                0.29876,                 1.8031,                 1.5289,                 2.2698,               0.008119,               0.008119,               0.008119
                     97,                  1.517,                 1.6809,                 1.8971,                0.63705,                 0.6315,                 0.6234,                0.29826,                 1.8023,                 1.5287,                 2.2688,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.5144,                 1.6546,                 1.8955,                0.63909,                0.62889,                0.62219,                0.29827,                 1.8037,                 1.5272,                 2.2689,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.5175,                 1.6615,                 1.9015,                0.63881,                0.63068,                0.62286,                0.29853,                 1.8055,                  1.526,                 2.2711,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.5068,                 1.6545,                 1.8861,                0.62597,                 0.6375,                0.62376,                 0.2996,                 1.8061,                 1.5263,                 2.2711,              0.0080398,              0.0080398,              0.0080398
                    101,                  1.505,                 1.6536,                  1.888,                0.63014,                0.63798,                0.62343,                0.30014,                 1.8061,                 1.5259,                 2.2709,                0.00802,                0.00802,                0.00802
                    102,                 1.5125,                 1.6637,                   1.89,                0.63094,                0.63738,                0.62285,                 0.3005,                 1.8061,                 1.5243,                 2.2706,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.5032,                 1.6523,                 1.8806,                0.63263,                0.63738,                0.62309,                0.30054,                 1.8064,                 1.5239,                 2.2705,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.5002,                 1.6509,                 1.8807,                0.63188,                0.63808,                0.62408,                0.30054,                 1.8063,                 1.5225,                 2.2703,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.4984,                 1.6398,                 1.8729,                 0.6279,                0.63808,                 0.6227,                 0.3007,                  1.806,                 1.5204,                 2.2704,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.5036,                 1.6309,                 1.8729,                0.62413,                0.63808,                0.62249,                0.30082,                 1.8058,                 1.5188,                 2.2704,               0.007921,               0.007921,               0.007921
                    107,                  1.497,                 1.6304,                 1.8729,                0.62756,                0.63859,                0.62417,                0.30158,                 1.8068,                 1.5175,                  2.271,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.4966,                 1.6333,                 1.8787,                0.62555,                 0.6384,                0.62425,                0.30137,                 1.8073,                 1.5155,                 2.2714,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.4972,                 1.6426,                 1.8742,                0.63115,                0.63815,                0.62571,                0.30196,                 1.8071,                 1.5144,                 2.2714,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.4942,                 1.6259,                 1.8706,                0.63014,                0.63798,                0.62508,                0.30223,                  1.807,                 1.5135,                 2.2716,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.4994,                 1.6215,                 1.8758,                0.63197,                 0.6356,                0.62462,                0.30228,                 1.8063,                 1.5134,                  2.271,               0.007822,               0.007822,               0.007822
                    112,                 1.4979,                 1.6143,                 1.8705,                0.62868,                0.63039,                0.62283,                0.30175,                 1.8058,                 1.5123,                 2.2706,              0.0078022,              0.0078022,              0.0078022
                    113,                  1.485,                 1.6136,                 1.8677,                 0.6285,                0.63174,                 0.6234,                0.30202,                 1.8058,                 1.5122,                 2.2705,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.4874,                 1.6215,                 1.8708,                 0.6295,                0.63024,                0.62322,                0.30226,                 1.8059,                 1.5122,                 2.2709,              0.0077626,              0.0077626,              0.0077626
