                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                 1.5038,                 1.6388,                 1.8187,                0.62546,                 0.6442,                0.61361,                 0.2942,                 1.8458,                 1.5132,                 2.2372,              0.0082972,              0.0082972,              0.0082972
                     89,                 1.5022,                 1.6284,                 1.8229,                0.62818,                0.63975,                0.61251,                0.29507,                 1.8473,                 1.5111,                 2.2371,              0.0082774,              0.0082774,              0.0082774
                     90,                  1.501,                 1.6145,                 1.8123,                0.62659,                0.63917,                0.61199,                0.29528,                 1.8469,                 1.5082,                  2.236,              0.0082576,              0.0082576,              0.0082576
                     91,                 1.5094,                 1.6381,                 1.8238,                0.62833,                0.63072,                0.61056,                0.29556,                 1.8473,                 1.5071,                 2.2366,              0.0082378,              0.0082378,              0.0082378
                     92,                 1.4977,                 1.6029,                 1.8098,                0.62474,                0.63138,                0.61056,                0.29571,                 1.8459,                 1.5037,                 2.2352,               0.008218,               0.008218,               0.008218
                     93,                 1.4941,                 1.6075,                 1.8086,                0.62269,                0.63267,                0.61032,                0.29519,                 1.8479,                 1.5003,                 2.2373,              0.0081982,              0.0081982,              0.0081982
                     94,                 1.4864,                 1.6147,                 1.8034,                0.61545,                0.63059,                0.61004,                0.29438,                 1.8502,                 1.4998,                  2.239,              0.0081784,              0.0081784,              0.0081784
                     95,                 1.4957,                 1.6077,                 1.8072,                0.61322,                0.63415,                0.61059,                0.29555,                 1.8523,                 1.4993,                 2.2401,              0.0081586,              0.0081586,              0.0081586
                     96,                 1.4854,                  1.582,                 1.7952,                0.61522,                 0.6318,                0.60922,                0.29471,                 1.8538,                 1.5005,                 2.2415,              0.0081388,              0.0081388,              0.0081388
                     97,                 1.4891,                 1.5862,                  1.801,                0.61488,                0.63157,                0.61052,                0.29372,                 1.8545,                 1.5021,                 2.2426,               0.008119,               0.008119,               0.008119
                     98,                 1.4834,                 1.5806,                 1.7974,                0.61535,                0.63221,                0.60831,                0.29372,                 1.8571,                 1.5023,                 2.2445,              0.0080992,              0.0080992,              0.0080992
                     99,                 1.4779,                  1.601,                  1.796,                0.61007,                0.63686,                0.60695,                0.29245,                  1.857,                 1.5012,                  2.245,              0.0080794,              0.0080794,              0.0080794
                    100,                 1.4828,                 1.5941,                 1.7918,                 0.6041,                0.63933,                0.60739,                0.29254,                 1.8576,                 1.5002,                 2.2455,              0.0080596,              0.0080596,              0.0080596
                    101,                 1.4814,                 1.5919,                  1.797,                0.60576,                0.63901,                0.61015,                0.29241,                 1.8592,                 1.4989,                 2.2477,              0.0080398,              0.0080398,              0.0080398
                    102,                 1.4787,                 1.5879,                 1.7897,                0.60885,                0.63801,                0.61084,                0.29202,                 1.8595,                  1.498,                 2.2483,                0.00802,                0.00802,                0.00802
                    103,                 1.4788,                 1.5848,                 1.7901,                0.60827,                0.64135,                0.61229,                0.29274,                 1.8609,                 1.4975,                 2.2494,              0.0080002,              0.0080002,              0.0080002
                    104,                 1.4808,                 1.5857,                 1.7921,                0.60823,                0.64085,                0.61208,                0.29241,                 1.8609,                 1.4976,                 2.2496,              0.0079804,              0.0079804,              0.0079804
                    105,                 1.4815,                 1.5754,                 1.7897,                0.60541,                0.63539,                0.60993,                0.29256,                  1.862,                 1.4975,                 2.2507,              0.0079606,              0.0079606,              0.0079606
                    106,                 1.4696,                 1.5568,                  1.788,                0.60653,                0.63786,                0.61084,                0.29193,                 1.8626,                 1.4976,                 2.2511,              0.0079408,              0.0079408,              0.0079408
                    107,                  1.478,                 1.5629,                 1.7902,                0.60727,                0.63499,                 0.6098,                0.29193,                 1.8623,                 1.4976,                 2.2516,               0.007921,               0.007921,               0.007921
                    108,                 1.4664,                 1.5599,                 1.7839,                 0.6163,                0.63094,                0.61038,                0.29159,                 1.8616,                  1.497,                 2.2515,              0.0079012,              0.0079012,              0.0079012
                    109,                 1.4592,                 1.5586,                 1.7796,                0.62051,                0.63246,                0.61047,                0.29211,                 1.8608,                 1.4967,                 2.2513,              0.0078814,              0.0078814,              0.0078814
                    110,                 1.4719,                 1.5516,                 1.7856,                0.61097,                0.63581,                0.61011,                 0.2919,                 1.8604,                 1.4954,                 2.2511,              0.0078616,              0.0078616,              0.0078616
                    111,                 1.4646,                  1.557,                 1.7815,                0.62009,                  0.631,                0.61135,                0.29227,                 1.8601,                 1.4954,                 2.2513,              0.0078418,              0.0078418,              0.0078418
                    112,                 1.4426,                 1.5399,                 1.7712,                 0.6222,                0.63291,                0.61239,                0.29308,                   1.86,                 1.4959,                 2.2513,               0.007822,               0.007822,               0.007822
                    113,                 1.4571,                 1.5467,                 1.7699,                0.62086,                0.63396,                0.61063,                0.29336,                 1.8604,                 1.4955,                 2.2515,              0.0078022,              0.0078022,              0.0078022
                    114,                 1.4611,                 1.5626,                 1.7813,                0.61661,                 0.6366,                0.61154,                0.29363,                 1.8601,                 1.4953,                 2.2519,              0.0077824,              0.0077824,              0.0077824
                    115,                  1.454,                 1.5297,                 1.7682,                0.61663,                 0.6352,                0.61069,                0.29315,                 1.8601,                 1.4945,                 2.2514,              0.0077626,              0.0077626,              0.0077626
                    116,                 1.4459,                 1.5306,                 1.7685,                0.61697,                0.63372,                0.60898,                0.29312,                 1.8603,                 1.4937,                 2.2515,              0.0077428,              0.0077428,              0.0077428
                    117,                 1.4501,                 1.5349,                 1.7666,                0.62024,                0.63147,                0.61017,                0.29301,                 1.8607,                 1.4934,                 2.2509,               0.007723,               0.007723,               0.007723
                    118,                  1.448,                 1.5362,                 1.7667,                0.61948,                0.63293,                0.60972,                0.29263,                  1.861,                 1.4924,                 2.2514,              0.0077032,              0.0077032,              0.0077032
                    119,                  1.449,                 1.5303,                 1.7676,                0.61584,                0.63083,                0.60887,                 0.2923,                 1.8616,                 1.4916,                 2.2517,              0.0076834,              0.0076834,              0.0076834
                    120,                 1.4484,                 1.5225,                 1.7614,                0.61981,                0.63301,                0.61083,                0.29264,                  1.862,                 1.4896,                 2.2516,              0.0076636,              0.0076636,              0.0076636
                    121,                 1.4435,                 1.5353,                 1.7587,                0.62107,                0.63387,                0.61123,                  0.293,                 1.8622,                 1.4895,                 2.2518,              0.0076438,              0.0076438,              0.0076438
                    122,                 1.4395,                 1.5172,                 1.7618,                0.62267,                0.63435,                0.61132,                0.29343,                 1.8625,                 1.4885,                 2.2521,               0.007624,               0.007624,               0.007624
                    123,                 1.4393,                 1.5214,                 1.7569,                 0.6184,                0.63586,                0.61137,                0.29339,                 1.8626,                 1.4888,                 2.2523,              0.0076042,              0.0076042,              0.0076042
                    124,                 1.4385,                 1.5127,                 1.7598,                0.62014,                 0.6358,                0.60963,                0.29324,                 1.8627,                 1.4882,                 2.2524,              0.0075844,              0.0075844,              0.0075844
