                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     71,                 1.4767,                 1.5148,                 1.7705,                0.64228,                0.62689,                0.61412,                0.29137,                 1.8638,                 1.5058,                 2.2178,               0.008614,               0.008614,               0.008614
                     72,                 1.4728,                 1.5158,                 1.7716,                0.63356,                0.63541,                0.61344,                0.29187,                  1.864,                 1.5066,                 2.2151,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.4765,                 1.5159,                 1.7724,                 0.6247,                0.63775,                0.61024,                0.29358,                 1.8621,                 1.5006,                  2.215,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.4654,                 1.5004,                  1.767,                0.61765,                0.64276,                0.60841,                0.29494,                 1.8654,                   1.51,                 2.2163,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.4647,                 1.4906,                 1.7572,                0.61828,                0.64733,                 0.6117,                0.29546,                 1.8585,                 1.5087,                 2.2053,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.4677,                 1.4737,                 1.7588,                0.62383,                0.64639,                0.61945,                0.29748,                  1.857,                  1.501,                 2.2027,               0.008515,               0.008515,               0.008515
                     77,                 1.4563,                 1.4824,                 1.7569,                0.61695,                0.64859,                0.61475,                0.29649,                 1.8612,                 1.4976,                  2.208,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.4559,                 1.4759,                 1.7463,                0.61566,                0.64789,                0.61495,                 0.2959,                  1.865,                 1.4917,                  2.212,              0.0084754,              0.0084754,              0.0084754
                     79,                  1.453,                 1.4774,                 1.7574,                0.62142,                0.65332,                 0.6186,                0.29842,                  1.866,                  1.489,                 2.2149,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.4492,                 1.4753,                 1.7544,                0.61758,                 0.6515,                0.61345,                0.29546,                 1.8658,                 1.4874,                 2.2199,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.4515,                 1.4688,                 1.7551,                0.61372,                 0.6469,                0.61175,                0.29643,                 1.8699,                 1.4852,                 2.2254,               0.008416,               0.008416,               0.008416
                     82,                 1.4373,                  1.457,                 1.7398,                0.61407,                0.65167,                0.61388,                0.29706,                  1.868,                 1.4899,                 2.2237,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.4387,                 1.4523,                 1.7417,                0.61914,                0.65057,                0.61379,                0.29675,                 1.8697,                 1.4938,                 2.2249,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.4357,                 1.4499,                 1.7376,                0.62092,                 0.6584,                  0.611,                0.29457,                 1.8725,                 1.4902,                 2.2285,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.4392,                 1.4442,                 1.7364,                0.60847,                0.65259,                0.60899,                0.29466,                 1.8737,                 1.4905,                 2.2281,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.4399,                 1.4399,                 1.7364,                0.61111,                0.65084,                 0.6061,                0.29559,                 1.8729,                 1.4943,                  2.226,               0.008317,               0.008317,               0.008317
                     87,                 1.4424,                 1.4489,                 1.7355,                0.62076,                 0.6528,                0.60976,                0.29548,                 1.8737,                 1.4933,                 2.2257,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.4402,                 1.4462,                 1.7319,                0.62151,                0.65405,                0.61025,                0.29623,                 1.8751,                 1.4952,                 2.2267,              0.0082774,              0.0082774,              0.0082774
                     89,                  1.436,                  1.444,                 1.7344,                0.61839,                0.65118,                 0.6114,                0.29615,                 1.8748,                 1.4937,                 2.2282,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.4348,                 1.4412,                 1.7375,                0.61925,                 0.6523,                0.61317,                0.29578,                 1.8738,                 1.4904,                 2.2301,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.4322,                 1.4371,                 1.7328,                0.61785,                0.65131,                0.61165,                0.29583,                 1.8759,                 1.4881,                  2.233,               0.008218,               0.008218,               0.008218
                     92,                 1.4322,                 1.4152,                 1.7242,                 0.6265,                 0.6498,                0.61166,                  0.296,                 1.8755,                 1.4858,                 2.2347,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.4204,                 1.4097,                 1.7121,                0.62397,                0.65131,                0.61242,                0.29602,                 1.8765,                 1.4881,                 2.2375,              0.0081784,              0.0081784,              0.0081784
